,0001-0201-0092,0001-0162-0275,0001-0211-0251,0001-0242-0235,0001-0283-0224,0001-0255-0169,0001-0257-0090,0001-0356-0025,0001-0363-0229,0001-0306-0247,0001-0332-0296,0001-0335-0322,0001-0283-0354,0001-0398-0250,0001-0423-0101,0001-0476-0399,0001-0377-0361,0001-0377-0396,0001-0352-0433,0001-0353-0483,0001-0421-0446,0001-0477-0460,0001-0484-0473,0001-0489-0488,0001-0428-0491,0002-0433-0252,0002-0469-0200,0002-0447-0327,0002-0486-0350,0002-0451-0391,0002-0408-0402,0002-0339-0468,0002-0289-0468,0002-0294-0411,0002-0311-0379,0002-0303-0157,0002-0345-0068,0002-0286-0083,0002-0221-0266,0002-0189-0305,0002-0166-0151,0002-0126-0294,0002-0135-0270,0002-0134-0387,0002-0166-0423,0002-0206-0409,0002-0227-0381,0002-0100-0253,0002-0091-0109,0002-0106-0097,0002-0173-0031,0003-0401-0191,0003-0417-0185,0003-0440-0119,0003-0399-0291,0003-0402-0316,0003-0426-0344,0003-0397-0415,0003-0404-0434,0003-0313-0236,0003-0265-0392,0003-0284-0384,0003-0244-0172,0003-0213-0256,0003-0223-0271,0003-0185-0324,0003-0182-0174,0003-0183-0383,0003-0093-0334,0003-0056-0292,0003-0131-0417,0003-0120-0421,0003-0086-0188,0003-0022-0134,0003-0018-0221,0003-0135-0100,0003-0226-0034,0003-0048-0147,0002-0121-0255,0002-0138-0267,0002-0365-0217,0002-0421-0103,0002-0218-0488,0002-0220-0472
0003-0183-0383,294.3360345755946,113.00049285274267,139.00587311048076,162.00505899342355,190.88473565595257,227.29660230778705,304.17068665130404,398.908960303973,238.4557117841815,186.22611192707294,174.47438764457416,164.86698067301197,107.86961380631459,254.4858636294506,372.02074579729646,296.12927252609643,195.73624570440555,195.91974673256556,179.45474900077753,198.9564804930259,246.90417848101308,304.27471845967403,313.8571253372213,324.24143154784736,268.348982135155,282.98999085913795,339.6112757952232,271.22684452670313,304.5930746810149,269.85092983400494,226.1843202589638,177.76698437269312,138.12657109851816,114.90452756984645,127.77994739998435,256.66733545449165,352.7878066938678,318.20204344514156,121.71535287182947,79.05405331420492,234.02244374897438,106.78766909060869,124.27255114991152,49.96476396034861,42.786931715645174,34.04281292830509,46.923078838667585,154.4074311071958,289.8215699766981,297.94818933756244,353.0224301333927,291.803600767213,308.11032747151137,368.9566449286811,233.5164177463822,230.335164103613,248.3627140015986,216.32732163121594,227.7195295657944,195.77790444554245,82.79954126163481,100.54520628447233,220.57167050640516,130.67172263138926,119.72529845251017,60.1130347292281,210.18957053734277,0.0,102.98085246452857,156.71624780080444,60.553661781864186,73.31840442950664,220.99667773332308,298.49137400307643,231.84200611969777,287.9065458059642,352.2955586901775,273.6991425752264,146.3601050741752,125.01662114419226,247.38240480179965,368.4600343349718,111.40340398172923,96.59780147582869
0003-0093-0334,267.07808644825434,95.16891349982039,147.3573414740567,180.09759941521892,222.04679848653322,232.23185727153424,295.57590418933916,406.80210610779415,290.7873337943913,232.52477604562188,244.0939064538291,242.6481035232522,193.58932059713393,317.61548423665306,405.55201253900833,390.98812609965825,285.42489190339325,291.97744374277534,280.28218427546994,301.3935103233013,347.1393291550056,404.5092450553737,414.88382980135555,425.79580734464497,370.6612374628345,350.5612521046947,399.1394469002524,355.3362900229566,393.2659380327519,364.5493581514455,323.0910885696923,280.5831620921142,240.03105482816488,215.68696996824409,222.49537119630733,274.9454869122398,364.78160928608423,316.38453195368163,144.7997091392631,101.29474282281109,198.44870387044423,53.62145266311094,78.61561696505248,68.7619768114421,116.15839500508945,134.59479600505264,143.55509889141504,81.55555171960584,225.29096836312354,238.48042536978588,313.74167431639466,340.9022921113679,358.0541805297552,408.7506466548406,308.15187532476847,310.8622155832126,335.4957696679292,314.8400224550927,328.0509295299076,240.3553487449316,181.92957443561852,196.7346710424052,222.37695024828923,144.89923565368585,145.1913188009913,92.49111406737569,183.59461714953653,102.98085246452857,0.0,55.80794345151577,88.73199134421729,90.35698637342199,148.622856515965,213.8868751746407,135.6324533993104,237.58812143086584,328.2935555157085,193.65725155132282,87.72465997811953,82.67931203921438,296.9324705163909,401.814240450801,198.686865080791,187.95674643015775
0003-0056-0292,249.42493478993532,111.89900847905024,163.14854236851642,195.56803551831644,239.59412381219917,235.32399571794576,287.01923391172346,403.13584806119917,314.6481782799676,256.6096088281102,278.462506651739,280.9072083916076,237.60677203183482,345.94202641451926,415.74443414298065,435.7763881187551,328.4421648122575,338.654505926478,330.71155671949845,354.48865081072904,396.43717258387437,453.4710011809928,464.6154237000652,476.106006113975,422.3558207020197,380.2198278907623,423.3873528118157,393.868969573979,433.96338969654374,409.3846026282138,369.8270414784308,333.5894921557042,294.4506549619597,266.42011057070215,269.4463862248349,282.1059725191363,364.5823867958132,310.5428582747744,168.00407142604107,134.92025627878127,180.98191233468887,71.78193414009999,84.32436447423179,124.00215630140129,171.73957329084834,188.6360889487593,193.9922374555299,60.45497695909612,187.1313690898575,202.83520169527,286.86726125981784,361.1707750264958,378.23587321251455,422.1813243320546,342.57267059869736,348.2802325776515,376.0445542970301,362.74756543940913,377.31631312969625,262.97018132354737,231.99074806785103,244.96151787393208,224.50498721179468,163.82033005293238,169.33705006410645,132.7818188447789,173.4244691098062,156.71624780080444,55.80794345151577,0.0,143.13262485229257,143.0120654150352,110.74973773891831,163.7586279133736,80.7905686107147,207.6681901460599,309.5533705065311,146.95797413768696,77.73299842076597,88.66258735332062,319.07182753309274,411.9804536009257,254.33616843727836,243.66535708893184
0003-0131-0417,331.7001620103394,144.93464652365077,184.6844782647454,212.29664843851984,245.8161452788684,275.53681589959626,349.17740499819985,450.38404033243114,297.95491430928155,244.2560057050068,234.56171241505044,224.47332950769425,166.23871298904083,314.7841929271594,429.5581155076267,348.30968812354,252.03018519039708,248.07097599606004,224.98078574639013,235.0554186534693,293.0268674632202,349.9001753570093,357.73359334150757,366.64992490255173,308.0193754526097,343.43912770571524,400.086947779284,329.27087213936244,360.70568334199334,322.68957235496515,277.63944139904817,215.56552135054585,169.62822841731278,163.7546576167242,183.05620292910436,309.7148072805851,405.1666993441821,365.9070902655909,171.8191305205251,123.80560042043912,266.53301013325694,120.89959482557988,145.45368432436968,30.194368213378993,39.95074364060178,77.42878844860665,103.88065193339179,163.74905488467223,307.9602037038959,319.24836932874024,385.7675901365503,351.4408730240247,367.9036036798267,427.65344375920296,293.6633251833284,289.62506394310407,305.6474163394695,266.3493414083933,274.8506609251991,254.00545552688115,136.6524183519199,156.14059366064856,267.86114493456427,178.55999576856246,170.67372043432948,105.49136183335162,246.11642305003153,60.553661781864186,88.73199134421729,143.13262485229257,0.0,12.76968973606166,233.1593040130416,302.2602661160506,223.8115524624964,314.245251762667,391.99058850937166,281.07382512565596,163.20553470251943,147.95528239069395,306.7914296422556,426.0244771245713,114.37023549490105,106.82778048701412
0003-0120-0421,340.1480278589669,153.61390063070723,195.14516054982766,223.37324633185702,257.583949667258,286.09972009310604,359.0122949455729,461.3277084281948,310.49478884344785,256.55227991480467,247.2590617783418,237.1366631121908,178.78334094215415,327.4979632586058,441.681066260023,359.818594536373,264.2520502930417,259.6940157969221,235.65773065549095,244.1780960952699,303.61883035438376,360.31053631022934,367.8310037010573,376.4772617259706,317.489565892744,356.2002299738747,412.82413299465105,341.71336407014724,372.84090317965564,334.3293405273288,289.1136198235144,225.07018339926054,178.47547010708152,175.1654424239957,195.23029338428185,321.0708248478671,416.31278689335755,376.21684553610174,183.01769953364442,134.63754214803797,274.3032962587201,127.07098129661259,152.3192477298719,38.68894846025173,50.02289307665711,89.29821105338468,116.41804461832696,168.09486030820446,312.7926881100588,324.656537919419,393.2045111547624,363.9906114035703,380.4832543167962,440.00339317344935,306.4006628771869,302.25450731458307,317.9867682044061,277.6197315896745,285.64681617582795,266.32169816363654,148.7905187159562,168.41167527619947,278.2728401727036,189.38965818811928,182.00016308464149,116.6553574752534,254.6023773693604,73.31840442950664,90.35698637342199,143.0120654150352,12.76968973606166,0.0,237.25742051475632,304.20581020399015,223.78835387259033,320.65255197886125,400.7505068804847,283.8780701517568,168.98983470297998,155.08295096783036,319.3055133176316,438.1519660998339,119.34022497261954,113.40632419755048
0003-0086-0188,151.46078506282763,121.64990283885018,143.75684624460533,165.07793853865954,203.84424972049797,172.31030682096383,198.8162989992946,316.36230217465055,282.31473400188355,231.61622262874508,273.33223936078156,284.8792484974815,261.7540086963218,320.5462893262789,350.2633284689174,447.05867604749005,340.5979645293535,360.99912887917463,366.58262406157286,400.8146918529093,424.5813173863029,478.0833516100656,491.7711795134042,505.1977210569603,459.1537327186119,355.1922506714099,384.24294709455336,389.39062775307076,433.26780378412417,421.77455818416837,390.1726831180402,379.88986110164007,350.6225963591521,307.455045814918,297.70769078002184,220.05003874008335,284.2131156219746,224.48309902481387,160.40086503622166,159.6781900808837,90.33889426666137,116.7269556990568,98.78833488157127,207.8696841020435,250.5675092121343,250.99610757116403,241.94950675008616,71.02887389444717,77.77721167290741,92.59032943190336,178.41374788304142,317.3869956450737,333.18888985526837,361.97175274662067,331.1017671209532,343.7365878514762,377.8446792679197,387.2306238376993,405.8129182397485,233.437231875844,273.66843671042994,279.3883703378511,160.72567557610444,148.9186248709907,162.83523642442796,170.23080129389592,97.63578694494664,220.99667773332308,148.622856515965,110.74973773891831,233.1593040130416,237.25742051475632,0.0,82.32636268417272,75.89779339974815,98.54516446485538,207.11333053314266,54.51129507072776,76.27453924661944,98.9155213770906,282.45967916502013,346.46298121029537,331.03574018061465,316.87589517926216
0003-0022-0134,184.43001592664368,202.42684085406964,223.82535405572165,242.32003625699713,277.8997393920352,236.53797967163683,239.97693762069125,351.6405227692909,354.7739503458593,307.79768118803264,352.8715895911076,365.5920067807523,343.7930534099034,394.39148794380975,403.51456344832394,527.6951317698886,421.836750974622,442.93358002528856,448.7045380746713,482.5000542122466,506.6873264207198,559.9550517617412,573.7739562090327,587.2806377257644,541.3682401179814,428.6047955266076,451.65129399866674,467.80834190148704,512.0748018423495,502.7457348424714,472.0258798649537,461.6222976116086,431.077382205744,389.3071305492239,379.9767849274083,281.71870571546106,328.0545922355958,266.32795007568217,241.8588431884186,241.2477558267597,146.51189115842354,192.8443634010029,178.51444078327694,278.91960630620235,324.3978043452865,329.3462085161832,322.60068239931854,145.13042447753114,73.44599346895296,91.39256574199378,181.83334122597367,384.41877426969853,399.1657970246223,418.6260268011652,408.73507138369234,422.6711473023947,457.58872701473086,469.3647519539342,488.06846911672534,308.6143936820313,355.3574651512957,361.5518902012659,226.21833258279443,230.10218441866843,244.4931651885465,251.0101602144043,164.6868899604082,298.49137400307643,213.8868751746407,163.7586279133736,302.2602661160506,304.20581020399015,82.32636268417272,0.0,89.08241259574702,115.83233586000112,225.98871117768974,28.84912345734509,155.4336328281098,179.24501876172977,353.5283915661761,399.95729305975595,406.5707054574148,393.3546877133369
0003-0018-0221,225.6487840897095,157.28765066724588,197.0323240192036,224.66362934478408,267.06641567771044,243.69734275946414,274.2641530090706,391.9984548506137,345.97649426625827,291.33252075760225,325.29549929201573,332.69886806854015,298.39332810578463,382.106106147568,424.1916751552822,493.3204636186395,385.2411406646845,400.4537075589594,398.27715608181035,426.30195080515495,461.4366053310548,517.378983992124,529.7079921739459,542.096688917221,491.13395489735404,417.1177313512295,451.5350185810679,442.8921578935308,485.40300706769017,467.3094732346354,431.15546883968744,405.296951261192,369.1261453929584,335.298645531304,332.9753517311376,292.3327731369243,359.9209161475115,300.2921891241682,209.5967851373027,191.71856380667063,165.70234260692663,131.37257977630503,128.11214694979148,203.4737654793063,250.95605175581602,263.77380039339255,264.097672587106,89.7598529594674,134.34605475470775,153.07357155651275,245.70729167924642,385.6396783557025,401.9862331476183,435.0170270185253,387.1115225128453,396.7726805585738,428.279519648494,425.9152965952793,442.3939389750836,295.292111691939,300.55850873944127,310.76969006673886,232.5115942193733,201.0428458190334,211.77274327969076,195.8739036937328,170.7675787895401,231.84200611969777,135.6324533993104,80.7905686107147,223.8115524624964,223.78835387259033,75.89779339974815,89.08241259574702,0.0,167.58437633219,279.88459661570505,81.1296246732941,108.14277293012266,130.86009532004388,347.82424574590436,420.4817781368958,333.86456297210793,322.4456317806152
0003-0135-0100,71.83268437663376,179.46142130305086,170.4722604418448,173.51180061112865,195.80583038782845,141.64148557939447,126.50307875052654,236.31611069578543,264.0552221621613,228.44289744702127,281.8687149407762,299.8648326553844,296.1045424797811,304.7911258610467,291.33368651318165,455.5561149759858,356.88245637152164,384.2353266434614,400.5044631756534,441.14410638577783,448.70571931035,496.6572704136442,511.9576212080333,526.5200616020477,488.88181831483763,336.64037775594807,349.9155345191848,387.3133976278749,431.89130328371255,432.5671518740282,409.69072940850344,421.2927707626614,401.4049557049666,349.8331734280284,331.118334888909,178.807057583685,213.08164969197975,151.57140463046855,190.70406913961503,213.57462149657957,61.87690825577967,194.60818788163579,169.87480693127594,287.3137190604543,323.75875748174724,313.64397212027757,295.98322088380803,157.8658547322901,45.386087087785896,31.046460604219977,80.40771155281371,283.57913672260236,296.6852282011944,307.7702399385222,327.3245367125797,345.0987900447659,382.16223162596356,410.40324727311724,431.2183807070008,225.32499970790707,319.6992057247709,319.4261931936192,132.60153454502145,177.1452007782657,193.18079155969798,229.29808317534406,87.80584357827883,287.9065458059642,237.58812143086584,207.6681901460599,314.245251762667,320.65255197886125,98.54516446485538,115.83233586000112,167.58437633219,0.0,113.4700882470057,97.25533209143678,152.8850275209746,167.64461250328708,259.79599864428997,287.6597763733807,398.10862305212225,382.15841295591804
0003-0226-0034,67.21138475031496,250.50561449671315,217.79096800645138,202.421959091399,199.5649293709092,140.63155954267907,68.65504867750526,133.16992582552507,239.47156896322957,229.09405547051517,285.80605157845355,308.46725326803465,326.20792188928596,277.0613293296391,210.5849926339599,442.92396059357526,360.56440448203426,393.38612303043897,420.46912982803906,465.8074381441771,454.42081431124683,493.4038428266839,509.83317550266,525.0532167535015,498.86217725540723,301.67377472920026,294.5197168330302,367.12461001640816,409.26948301438114,423.94444398322673,412.6220117891123,448.2704670741541,440.18042425633956,383.00441460040827,356.2388460044609,145.48881115087863,124.34825619139934,76.12537222911783,235.23583308314028,274.60996631447387,131.1009933843071,278.8240721592254,252.4297939617292,364.8642854672634,392.2310048679199,371.5339392951695,346.48731800219065,253.47674890431236,154.9618154005829,136.16275483158554,54.4972459457554,236.10777640392033,244.04152473795776,231.32190095012976,310.9103478418617,332.7443917995229,369.7863091112104,417.41933713676553,439.38740596881644,220.671589645566,359.47026692827734,352.8357044665577,139.3102181533887,223.35382757612777,237.0290573921383,292.5075124688102,146.31465997181775,352.2955586901775,328.2935555157085,309.5533705065311,391.99058850937166,400.7505068804847,207.11333053314266,225.98871117768974,279.88459661570505,113.4700882470057,0.0,210.26856165030657,242.26979725901282,248.88457582005796,230.32225970889573,207.20834881067827,455.56823392851504,438.3991141020659
0003-0048-0147,164.03892129922045,175.33986910652013,195.25677697694272,213.6911745096416,249.56398439262733,209.64517462263137,218.22353268214528,332.2476429541128,326.71471450628724,279.23692374859115,324.10140917071504,336.8657622872304,315.7373819741934,366.14846134263655,379.5551166807639,498.9008234711694,393.15021406692614,414.47763661938166,420.8447571393959,455.23109405236187,478.32587417317586,531.3964647959423,545.2838540323727,558.846089805089,513.3548720724683,400.42150913015007,424.56506353735625,439.0308897000966,483.27434326110523,473.94880982761975,443.4211508398341,434.37060786683395,404.7631433899855,361.9280512599584,351.89569953790937,255.45429742862703,306.19941731545794,244.60024631593197,213.25442405681406,214.04228458689613,120.11899606125851,168.310826152038,152.3001736154933,256.8527871338582,301.29573787709865,304.1522214664539,296.1139873291573,120.88663888371642,57.95915748738365,77.0057235027947,170.23919696381813,357.3193446816466,372.29798853105723,393.85984209625695,380.0026058524607,393.84892379668673,428.74128179340113,440.884865184345,459.7113854556839,280.0961678739725,328.16236019083794,333.85798237390424,198.9761599792156,201.36760334440544,215.85374282635672,224.4350372577221,136.81165074062622,273.6991425752264,193.65725155132282,146.95797413768696,281.07382512565596,283.8780701517568,54.51129507072776,28.84912345734509,81.1296246732941,97.25533209143678,210.26856165030657,0.0,129.35267976834393,152.7168941345622,325.6617279422278,375.915450767929,382.8238369473595,369.148478135006
0002-0121-0255,180.0257863521631,50.20028063251232,91.27827975163436,121.87347388223196,165.90465933219747,157.76778926550728,212.32173949383258,327.213395563633,243.46824571956176,186.68072601308222,217.48801406901123,224.71469716899747,192.8313315627682,277.5825301611834,338.7954647276422,385.8641100889732,277.79204990523647,294.47382211073665,295.79253039685125,327.78183599613567,356.721058841482,411.8718832739311,424.7619331968966,437.618836316428,388.8963593275937,312.8251322363317,351.7588290819116,335.480286307018,377.8552952128008,360.22002491739534,325.1179122871982,307.08645952718575,275.99325614014964,235.1103642421332,228.6877853972223,205.2744173533397,288.11654359022043,235.34573696042378,102.20395917433763,87.29681087630358,111.48438631302675,42.61257098210349,23.150422146082747,135.9530549884874,176.3346878910531,175.4481712548155,167.43170263725742,20.388039646660513,145.76650097204273,156.32690322849413,226.94372173185315,288.3128609258502,305.1946011631844,346.5535856267805,280.7749827379545,289.80731067064437,321.10500441649,321.0888782340703,338.4579297832984,192.93474850167618,201.41183874410802,208.93160985548067,148.31553880192118,95.83580475143633,105.39843714152981,96.93904084837837,100.14266734575416,146.3601050741752,87.72465997811953,77.73299842076597,163.20553470251943,168.98983470297998,76.27453924661944,155.4336328281098,108.14277293012266,152.8850275209746,242.26979725901282,129.35267976834393,0.0,24.321042884523997,247.13963146338557,335.36246149497634,255.9290717566748,241.54054860774775
0002-0138-0267,186.7894715428223,27.982638885206672,74.56285427955883,106.9298157316345,151.02749147888437,151.4052612086048,213.17267158497765,325.0198234907827,226.70555458154718,168.9346271847916,196.0845366196279,202.1767675174301,168.76103527316084,259.23331059620125,329.3600456002787,362.6426710822144,254.48723538173996,270.53303953019184,271.49786822146046,303.6025116551956,332.5740999542789,387.865960256842,400.66235059698687,413.45992262281663,364.5944286473664,294.23992524205045,335.72664884265123,313.8076663765444,355.7299709366411,336.89768771885906,301.27204603163506,282.89945804206513,252.3670254142116,210.84479621531386,204.46144601660512,196.79252871403926,284.0329259324141,234.4874366048063,81.85324447318749,62.977716422284296,119.79023593911239,30.121656826614874,4.529324402945192,120.06585070025714,157.19882038135478,153.1400979537378,143.65525036881215,41.41417805399894,165.2803372229805,174.21586349708974,238.43227954467793,273.6835854135869,290.72842565188733,335.549354363188,260.11923849311745,268.2031115022925,298.75033422092037,297.06543236986005,314.29752664127085,176.06195780070468,177.25251866797748,184.66002010045582,142.52491752538376,77.59513792372513,84.95622782574588,73.32015522849292,103.42183150179815,125.01662114419226,82.67931203921438,88.66258735332062,147.95528239069395,155.08295096783036,98.9155213770906,179.24501876172977,130.86009532004388,167.64461250328708,248.88457582005796,152.7168941345622,24.321042884523997,0.0,231.22575992433053,325.9295921310385,235.0098343842761,220.14071214282436
0002-0365-0217,207.95263466121875,210.66712588325083,158.2306802908011,126.52905592666612,82.89520777858539,121.15330025260461,167.36811810142532,192.23040454275431,17.540766568346175,66.86201817513498,88.10193726600416,110.31603611249307,160.1009438932061,47.9391278152458,130.23747038234094,213.09284370960842,144.97692340344878,180.27984986666445,217.6334374500787,264.5201488937019,233.75154921890277,265.98967735581454,282.65688061079805,297.93874425650205,279.7914667609155,76.91931951952974,104.62993854277465,136.9299261859166,179.44031212958805,195.67920574155787,191.967935539787,251.95516115559147,263.06881861505286,206.48883318107062,172.0890089182701,86.7121802566223,148.29310248994886,157.68092354453375,152.96832659824304,197.26565613185582,208.99355317037845,251.2286395892538,235.52727628749886,286.54858285593485,284.42101020384183,245.9748444985422,213.31679209302328,267.5095495625911,294.7596346791176,286.49267036713525,267.512634885186,46.758209140307045,63.177441247945524,123.70788922691125,83.6613225238869,106.4515691289387,141.94982978341008,200.7100939250115,222.29854416128447,57.74774906957294,201.3256897395164,184.7340743490952,129.0245416461681,155.58881826705507,152.25841045184063,210.17153395594357,189.05467120338648,247.38240480179965,296.9324705163909,319.07182753309274,306.7914296422556,319.3055133176316,282.45967916502013,353.5283915661761,347.82424574590436,259.79599864428997,230.32225970889573,325.6617279422278,247.13963146338557,231.22575992433053,0.0,127.10093463020624,310.5370683996705,293.8969764064464
0002-0421-0103,221.32040357540728,310.4369835298859,256.70568944164745,223.68318503573136,183.31934574277435,179.7451510685496,164.7777078455096,101.55606455473493,139.64157464166064,184.33221399470034,214.54122533373092,236.26514444124027,286.74058142356864,149.38492602114587,12.903707930524927,300.49792700605127,262.5252255987638,297.2742611470327,338.2452142250312,384.22223098183474,341.09531285089906,359.9287260024487,376.3985245024723,391.13632053544916,386.80554785437545,150.4021204622447,108.67602622918268,225.15171073169586,255.75858022586561,291.1619252386234,301.71105566439917,373.89868109310146,388.9867002923663,333.1891953953761,298.5995154923371,130.18957149578068,83.38464575398798,138.93302604464523,259.7107696601004,308.2293728498607,258.3341475833935,351.47889361758695,330.45861939307747,403.5180312207574,407.2239612477822,370.506166503259,338.02960433548157,354.4956216055409,330.1087740274906,315.6089697406273,258.20055585513,91.22316862913043,82.79036511915322,28.92544017098006,191.9557009434025,214.10783226208935,241.36109799453595,313.19437295459255,333.28436309262395,173.01162144698552,328.10440605320997,311.6610055987188,189.57342745598183,257.3554004404736,259.79053831450494,323.76451100281207,249.84268254037536,368.4600343349718,401.814240450801,411.9804536009257,426.0244771245713,438.1519660998339,346.46298121029537,399.95729305975595,420.4817781368958,287.6597763733807,207.20834881067827,375.915450767929,335.36246149497634,325.9295921310385,127.10093463020624,0.0,437.53673135785886,420.8106637578622
0002-0218-0488,398.8871704156731,220.8294163873448,239.83250357564307,256.433423495474,274.6055413507885,322.44196237471436,401.8357011580265,484.8889570761995,299.02281528677753,259.1433898152019,224.53926918699426,204.98097506225218,151.6518749655129,300.9815676436682,440.3034935135386,277.5149105930513,205.20594395245317,186.08354947492316,148.6041058784498,139.4139421354015,210.48955499074225,263.01135523849416,267.19239521789694,273.24359314730776,212.67283902024155,321.35792010909,383.6905993026099,283.2686214673699,303.14409875546113,255.47253888523042,209.8331562879846,125.00695042200987,77.24637372127201,110.60731954972474,144.1913178454272,343.41407455360485,438.2910613453257,412.7875057892122,220.49456190638625,185.39515423209096,342.29587045533077,214.91444703161602,234.11425218849402,130.67713380577501,83.00235459086018,85.01436911982081,109.68987216491571,262.38187590101444,400.2367981976661,408.3191760300866,460.3091941685622,351.72989402479635,365.8407341028928,432.6786584545537,268.0703499731409,255.42197182483955,257.50106568037853,196.1082886900138,196.59675099044745,270.45270926353743,110.4132498590837,127.22834916916808,318.85116525336616,232.51720503202446,218.757209257817,169.14136737687693,317.92089993588354,111.40340398172923,198.686865080791,254.33616843727836,114.37023549490105,119.34022497261954,331.03574018061465,406.5707054574148,333.86456297210793,398.10862305212225,455.56823392851504,382.8238369473595,255.9290717566748,235.0098343842761,310.5370683996705,437.53673135785886,0.0,17.467002047826952
0002-0220-0472,381.95376611452497,205.21234527040298,222.85258866504967,239.09202073401786,257.1790949681907,305.0496783859654,384.4657085028234,467.5059567597821,282.46532943160526,241.9287926427999,208.2236320397281,189.13629774771266,134.92338969435232,285.3561498364649,423.60644182500954,268.98909639186763,192.11947913300463,175.02068324461277,139.7662008540641,135.97708401728613,204.00050210552786,258.05405346213547,263.2680549453049,270.20181796489305,209.8880151746894,306.52602907384636,368.6112014554714,270.8332231382684,292.5112034500823,246.16969086185443,200.20728115342615,119.7046647307669,71.16696941340842,96.47025072242823,129.2191230860314,325.9738337641314,420.9074793583201,395.3327102641894,203.32313369208143,169.07022320158006,325.90807270193244,201.09126245123213,219.427915699296,120.2056228452966,72.2304243005205,68.61188616069514,92.30996018926949,248.78903099158967,385.1663184633252,392.8693717561009,443.6244529680503,335.43069062318983,349.71855599046063,416.2920569527051,253.326900630892,241.45328344283865,245.2513803991403,186.9486950795387,189.19324962468806,253.25671283894175,93.79707709736122,111.14523604752333,301.51007783485034,215.46614433427754,201.58450040386788,153.16894291902273,301.34326325696304,96.59780147582869,187.95674643015775,243.66535708893184,106.82778048701412,113.40632419755048,316.87589517926216,393.3546877133369,322.4456317806152,382.15841295591804,438.3991141020659,369.148478135006,241.54054860774775,220.14071214282436,293.8969764064464,420.8106637578622,17.467002047826952,0.0
